search_id,search_term,clicked,search_results_position
112,quality,0,5
804,physical,1,4
491,dog,1,3
550,airline,1,2
777,national,1,1
93,sister,1,3
165,law,1,5
307,physical,1,4
739,station,1,5
889,rabbit,1,1
151,national,0,2
964,sister,1,2
18,cat,0,4
655,law,1,2
113,station,0,3
201,sister,0,5
498,sister,0,5
945,politics,1,4
744,education,1,2
830,church,1,4
194,dog,1,5
875,law,1,1
19,church,0,3
685,national,1,3
49,cat,0,1
403,quality,1,2
593,fire,0,3
941,physical,1,1
927,law,1,4
519,station,1,5
738,fire,0,3
411,station,1,5
693,police,1,5
181,politics,1,2
554,law,1,2
982,cat,0,2
965,church,0,2
998,summer,1,5
273,dog,0,4
491,airline,1,4
476,national,0,4
18,church,1,3
419,police,1,5
976,physical,0,2
299,quality,0,2
212,law,0,4
602,dog,1,4
741,law,1,3
310,station,1,2
102,station,0,1
869,hotel,0,3
207,approach,0,2
516,rabbit,1,3
337,sister,0,1
461,hotel,1,1
678,summer,0,2
177,quality,1,3
164,station,0,5
853,cat,0,2
624,cat,0,2
520,education,0,1
108,quality,0,3
361,sister,1,1
93,cat,0,3
143,station,0,1
358,quality,0,4
612,station,0,5
477,national,1,4
729,approach,0,4
109,rabbit,0,5
167,hotel,0,1
626,cat,0,3
217,cat,1,5
723,summer,1,2
220,education,1,1
278,summer,0,3
95,education,1,1
691,education,0,1
842,approach,0,5
701,law,0,1
678,police,0,5
940,hotel,0,1
662,dog,0,3
321,airline,1,5
820,education,0,4
826,church,1,5
348,law,1,1
89,cat,0,1
447,sister,1,2
528,church,1,4
302,airline,1,2
701,police,0,1
848,quality,0,5
931,airline,1,4
666,summer,1,4
977,quality,1,1
792,law,0,3
643,law,1,3
409,hotel,0,3
676,church,1,5
485,hotel,0,5
427,law,0,5
755,cat,0,3
752,approach,1,3
956,cat,1,4
287,airline,1,1
861,police,0,2
348,cat,0,3
818,rabbit,1,1
50,sister,0,5
82,station,1,2
59,airline,0,1
409,law,0,5
558,hotel,1,1
147,law,0,3
870,politics,0,3
727,cat,0,2
258,airline,0,2
937,politics,0,1
532,education,0,1
853,quality,1,2
126,summer,0,3
641,dog,0,5
679,dog,0,3
424,physical,1,2
251,police,0,2
114,hotel,0,3
362,politics,1,5
324,approach,0,4
67,sister,1,2
236,church,1,5
660,dog,1,3
158,police,1,4
103,education,1,1
164,quality,1,1
403,police,0,1
355,physical,1,5
182,quality,1,4
899,rabbit,0,1
550,national,1,3
207,education,0,4
113,politics,1,2
626,education,1,3
965,hotel,1,2
882,airline,0,4
43,summer,1,2
632,approach,1,5
905,dog,1,3
563,fire,0,5
236,quality,1,2
324,summer,0,4
440,sister,0,1
135,quality,0,1
971,national,1,2
168,physical,0,1
340,law,1,1
974,sister,0,1
486,police,1,3
818,approach,1,4
298,summer,1,1
579,national,0,4
279,quality,0,2
187,politics,1,5
537,national,1,2
2,sister,1,5
579,station,0,5
514,sister,1,4
876,summer,0,2
864,politics,0,4
293,national,0,2
628,education,1,4
844,summer,0,2
109,physical,1,5
568,dog,0,2
407,rabbit,1,3
929,summer,0,5
909,church,1,3
400,station,0,2
986,national,1,5
825,quality,1,4
827,church,1,5
370,fire,1,1
151,rabbit,1,1
656,airline,1,4
622,politics,0,3
204,sister,0,3
683,education,0,3
864,rabbit,1,4
787,hotel,0,5
324,approach,1,3
453,station,0,5
594,sister,0,3
277,station,0,2
234,physical,1,5
654,airline,1,1
781,quality,1,2
159,cat,0,2
22,station,1,2
639,politics,0,5
924,rabbit,1,1
176,law,1,4
724,law,0,1
470,sister,0,2
321,airline,1,2
856,physical,1,2
790,summer,0,5
782,quality,1,5
478,rabbit,0,3
499,church,1,2
495,physical,1,5
245,hotel,1,3
862,rabbit,0,1
582,cat,1,3
255,fire,1,5
178,approach,0,5
843,dog,1,5
858,police,0,4
390,hotel,1,5
920,quality,0,4
381,physical,0,3
102,physical,1,3
378,sister,0,3
712,physical,1,4
796,quality,0,2
130,national,1,4
938,police,0,1
798,fire,0,2
549,education,0,1
414,sister,1,2
161,dog,0,1
1000,quality,0,1
73,sister,1,5
729,station,1,4
440,approach,0,5
603,politics,1,2
88,dog,1,1
763,airline,1,1
73,approach,1,3
543,summer,0,3
368,physical,0,1
339,national,1,5
934,education,1,4
104,rabbit,1,1
319,station,1,4
355,summer,1,4
761,dog,0,2
1000,politics,0,1
653,airline,0,4
465,airline,0,1
719,approach,1,2
37,station,0,5
248,police,0,1
549,sister,1,3
164,fire,1,2
731,sister,0,3
552,fire,1,2
14,education,1,3
261,education,1,4
865,law,1,2
206,dog,1,3
955,fire,0,4
583,station,0,3
700,fire,0,3
736,hotel,0,2
187,quality,1,4
99,church,1,5
383,dog,0,1
852,station,1,2
253,national,0,1
343,physical,1,2
576,law,1,4
812,station,1,4
728,police,0,1
449,church,0,5
48,station,1,5
596,rabbit,0,4
895,church,0,1
481,quality,1,2
176,summer,1,1
816,education,1,2
58,politics,1,4
508,summer,0,3
75,summer,0,2
508,national,0,5
114,physical,0,4
343,station,1,4
105,airline,1,1
972,politics,0,1
222,airline,0,2
245,dog,1,1
373,cat,1,2
544,quality,1,4
128,national,0,1
827,cat,1,4
594,sister,0,5
916,rabbit,0,1
574,station,1,3
749,hotel,1,4
314,sister,0,3
124,law,1,2
265,summer,0,1
404,hotel,1,2
210,law,0,3
912,cat,0,3
242,hotel,0,2
359,sister,1,1
539,law,0,3
442,education,0,5
255,education,0,4
745,approach,0,5
116,politics,1,2
310,rabbit,0,1
756,summer,0,1
391,dog,0,2
385,airline,0,3
840,national,1,1
394,summer,1,5
187,summer,0,2
583,quality,1,4
614,airline,0,5
840,police,1,4
722,national,1,3
993,rabbit,1,4
340,national,0,2
455,rabbit,1,5
282,summer,0,3
579,law,0,3
650,police,1,4
659,sister,0,1
856,police,0,3
354,church,0,2
789,approach,0,4
558,rabbit,0,4
313,approach,1,5
775,police,1,2
646,hotel,0,3
982,law,1,2
562,fire,0,1
712,physical,0,1
139,quality,0,5
997,church,1,4
350,cat,1,2
161,rabbit,0,4
844,fire,0,1
111,cat,1,4
763,fire,0,1
516,law,0,1
192,station,1,2
802,approach,1,3
276,fire,1,3
668,summer,0,5
622,law,0,2
538,church,0,1
25,rabbit,1,3
552,airline,0,5
211,approach,1,2
626,cat,0,1
522,rabbit,1,4
24,dog,0,5
477,fire,1,4
505,cat,1,3
648,sister,0,5
639,police,1,1
64,law,1,2
948,rabbit,1,2
296,national,1,5
69,dog,1,2
353,national,1,4
377,quality,0,2
297,approach,1,2
341,airline,0,3
518,dog,1,3
516,quality,1,3
681,approach,1,2
217,cat,1,1
604,law,1,4
548,physical,0,2
431,sister,0,2
542,church,0,3
497,summer,1,4
286,politics,1,1
730,airline,0,4
706,cat,1,1
275,cat,0,5
128,police,1,4
571,politics,0,1
669,station,0,4
33,station,1,3
151,law,0,4
855,law,1,4
947,dog,1,4
395,law,1,2
530,rabbit,1,5
719,law,1,4
39,hotel,0,4
982,rabbit,1,1
868,cat,0,1
42,hotel,1,5
838,sister,0,1
371,hotel,0,4
607,approach,0,3
683,church,1,4
708,quality,0,2
714,fire,1,4
269,dog,0,1
785,physical,0,5
606,national,1,4
596,airline,0,3
757,fire,0,5
932,quality,1,2
355,station,1,3
40,police,1,3
41,station,1,3
575,church,1,5
644,law,0,4
901,quality,1,1
325,airline,1,5
264,law,0,5
153,hotel,1,3
141,hotel,1,3
682,airline,1,1
180,rabbit,0,1
120,dog,1,2
608,politics,1,2
313,airline,0,4
842,physical,1,1
877,national,1,4
894,station,0,4
476,dog,0,1
541,church,1,3
551,education,1,1
468,summer,1,2
914,law,0,1
502,law,0,4
183,hotel,1,3
881,cat,0,5
449,airline,0,5
805,law,1,5
804,church,0,3
506,quality,0,1
697,hotel,0,1
722,quality,1,5
430,national,0,5
545,physical,0,5
228,politics,1,3
785,police,0,2
355,quality,0,2
653,sister,1,2
844,physical,1,4
509,summer,0,2
322,hotel,1,5
687,politics,0,2
424,rabbit,0,4
165,quality,0,5
923,station,0,3
811,quality,0,2
520,station,1,2
724,police,1,3
29,church,0,4
65,summer,0,4
161,politics,1,5
698,national,0,4
767,politics,0,5
27,physical,0,5
964,law,1,5
977,police,0,1
110,quality,1,1
975,summer,0,4
329,quality,0,4
883,law,1,3
306,fire,0,1
507,station,0,2
258,summer,0,2
730,physical,0,4
46,sister,0,1
443,physical,1,1
660,education,0,4
638,law,1,2
343,hotel,0,3
934,politics,0,4
206,approach,0,1
967,national,0,1
114,physical,1,4
119,quality,1,1
373,dog,0,3
99,fire,1,4
31,hotel,0,1
824,education,0,1
345,church,0,2
113,approach,0,2
578,physical,0,3
605,dog,1,1
917,education,0,2
889,summer,1,5
483,sister,0,3
200,dog,0,2
825,rabbit,0,3
229,national,1,4
43,rabbit,1,5
863,national,1,5
240,education,0,3
429,church,0,2
537,summer,0,4
894,national,0,4
278,police,1,1
601,quality,0,4
282,dog,1,1
711,hotel,1,4
543,airline,1,1
803,fire,1,2
455,police,1,4
128,airline,0,5
125,national,0,3
28,summer,1,4
148,airline,0,2
63,quality,1,2
660,church,0,5
61,fire,1,2
811,quality,0,1
929,rabbit,0,2
862,education,1,1
758,hotel,1,1
975,police,1,4
822,law,0,1
999,quality,0,5
50,hotel,0,1
271,hotel,0,3
655,fire,0,2
245,summer,0,4
676,approach,1,3
37,education,0,2
889,education,0,5
360,dog,1,1
115,police,1,1
85,police,0,2
582,politics,1,3
454,politics,0,1
804,approach,1,4
326,dog,0,5
521,police,1,1
652,law,0,3
863,quality,1,2
844,sister,1,2
613,cat,1,3
185,police,0,1
666,dog,0,1
9,cat,1,1
282,quality,1,3
967,fire,1,4
540,hotel,0,3
402,law,0,1
639,physical,0,1
558,law,1,2
84,hotel,1,3
806,airline,1,2
362,national,1,3
321,church,1,1
577,sister,1,2
297,cat,1,1
303,airline,0,1
285,police,0,2
164,education,0,1
183,politics,0,4
425,dog,1,2
222,airline,0,1
222,law,1,5
552,physical,0,2
924,approach,0,1
489,national,1,5
773,education,0,2
672,national,0,3
719,physical,1,5
588,hotel,1,4
553,police,0,2
317,police,0,5
564,sister,1,4
448,summer,1,2
475,church,1,4
846,rabbit,1,5
732,physical,0,3
567,police,0,1
847,station,0,5
16,politics,1,2
259,police,1,1
713,cat,1,5
105,church,1,2
421,summer,1,3
793,airline,0,1
901,politics,0,2
927,quality,0,3
885,police,0,2
743,national,0,3
536,law,1,2
755,summer,1,2
665,education,0,2
373,law,0,1
368,summer,1,3
721,rabbit,0,3
977,law,1,5
231,church,1,2
244,approach,1,2
498,cat,0,4
48,police,0,4
551,station,1,2
248,cat,1,5
747,cat,0,5
25,education,0,4
622,physical,1,1
858,police,0,2
420,national,1,2
315,cat,1,5
730,hotel,1,3
645,quality,0,1
589,summer,0,1
272,dog,1,1
954,sister,0,1
574,summer,0,2
104,church,0,3
636,education,0,5
907,fire,1,4
138,national,1,3
90,station,1,2
785,dog,1,5
489,hotel,1,3
288,approach,1,5
983,national,0,4
567,education,0,3
446,sister,1,4
802,airline,0,3
968,politics,1,3
479,fire,0,2
117,summer,1,4
189,cat,1,4
687,approach,1,4
514,law,0,4
898,politics,1,2
229,sister,1,1
275,sister,1,1
203,fire,0,2
776,airline,0,2
828,politics,0,2
302,hotel,0,1
405,airline,0,3
661,hotel,0,2
227,approach,0,2
724,approach,0,4
90,approach,1,4
215,quality,0,2
223,fire,1,1
172,fire,1,5
86,national,0,1
739,station,0,5
359,law,0,2
479,politics,1,1
320,summer,0,5
194,church,0,5
969,sister,0,1
229,cat,0,1
301,physical,0,1
780,quality,1,2
981,summer,1,1
1000,dog,0,1
182,education,0,5
331,summer,1,5
428,physical,1,5
194,rabbit,1,4
886,physical,0,3
460,dog,1,2
106,airline,1,1
700,airline,0,5
816,airline,1,4
741,sister,0,3
996,physical,0,2
546,law,0,4
221,law,0,4
119,law,1,4
799,station,1,5
508,police,0,5
159,station,0,1
874,cat,0,2
306,education,0,1
56,hotel,1,3
630,hotel,1,5
288,quality,1,2
381,rabbit,0,1
949,education,0,4
877,station,1,1
185,station,0,2
977,station,1,3
8,summer,0,1
851,approach,0,1
963,cat,0,5
608,hotel,0,3
603,station,0,4
827,politics,1,4
595,hotel,1,2
583,law,0,5
33,fire,0,2
331,rabbit,1,3
943,education,0,5
418,station,1,2
708,hotel,1,4
84,hotel,0,4
555,church,0,3
367,summer,1,3
211,airline,0,1
760,police,1,3
878,cat,1,4
31,summer,1,5
670,rabbit,1,3
964,station,0,5
797,dog,1,2
456,law,1,5
662,church,1,1
974,politics,1,4
797,law,0,5
590,quality,0,4
521,hotel,0,1
584,summer,1,2
229,dog,0,4
254,national,1,5
220,fire,0,5
899,sister,1,2
550,approach,0,4
749,police,1,1
167,hotel,0,3
170,approach,0,1
805,physical,1,4
493,fire,0,4
157,cat,0,4
763,physical,1,2
382,politics,1,1
300,physical,1,2
709,politics,0,5
820,sister,0,5
310,church,1,5
56,dog,1,2
955,station,1,2
802,airline,1,3
189,police,1,5
599,airline,1,1
754,summer,1,2
798,cat,1,4
83,dog,1,2
87,sister,0,4
440,airline,1,4
531,station,0,1
970,approach,1,5
747,church,1,4
62,station,0,3
91,rabbit,1,1
307,police,1,1
4,airline,1,2
654,quality,0,1
571,politics,1,5
344,education,1,4
258,dog,0,3
762,physical,0,2
985,quality,1,3
955,rabbit,0,5
211,national,1,4
893,sister,0,4
595,fire,1,2
638,national,1,5
669,education,1,1
409,national,0,4
39,approach,0,5
403,national,1,4
169,cat,0,3
225,law,0,1
101,dog,1,4
9,politics,0,2
584,hotel,1,2
703,police,1,2
959,rabbit,1,3
889,airline,0,2
907,politics,0,4
532,national,1,5
137,politics,0,3
966,education,0,5
21,fire,1,2
530,summer,1,3
897,police,0,5
986,hotel,1,5
379,education,0,2
227,education,0,5
685,dog,0,2
737,police,0,1
703,quality,1,4
66,station,1,2
414,cat,1,1
508,fire,1,5
938,police,1,4
152,sister,1,2
726,approach,0,4
482,church,1,5
980,church,0,4
541,hotel,1,4
787,summer,0,2
517,cat,1,4
639,politics,1,2
151,quality,1,2
67,hotel,0,2
608,quality,0,4
374,hotel,1,1
134,summer,0,2
3,law,1,2
957,fire,1,4
830,sister,1,3
478,fire,0,3
918,fire,0,4
148,approach,1,3
431,hotel,1,3
633,rabbit,1,4
298,education,1,4
476,quality,0,3
491,church,1,3
340,law,0,1
50,rabbit,1,3
954,approach,1,5
997,cat,0,4
766,cat,1,5
4,law,0,5
546,sister,1,5
517,fire,0,1
234,summer,0,5
676,quality,0,5
158,hotel,0,3
212,education,1,3
178,politics,1,1
268,national,1,1
301,airline,0,3
557,national,0,1
641,dog,1,3
365,summer,0,4
943,national,1,4
625,church,1,5
28,approach,1,4
421,education,0,4
562,law,0,3
343,cat,0,5
924,church,0,3
944,fire,1,5
922,quality,0,3
714,rabbit,1,3
342,national,0,5
949,quality,1,3
272,summer,0,3
733,rabbit,0,1
468,rabbit,0,5
340,station,1,1
224,education,0,1
527,physical,0,2
968,physical,1,1
681,physical,1,5
674,church,0,1
764,fire,1,2
733,fire,0,2
899,quality,1,2
629,hotel,1,4
276,summer,0,3
448,physical,1,4
168,summer,0,4
713,fire,1,3
584,hotel,0,2
335,station,1,3
261,politics,0,3
623,hotel,0,3
421,church,0,1
905,dog,0,1
194,hotel,0,1
828,church,1,2
774,quality,1,2
428,hotel,1,4
676,law,1,1
882,national,1,3
309,law,0,2
475,police,0,2
480,education,0,1
108,physical,0,4
359,hotel,0,2
147,national,0,3
529,station,1,1
10,summer,1,3
825,station,0,3
524,education,1,3
998,dog,0,5
105,dog,1,2
622,church,1,2
252,dog,0,5
663,cat,1,1
224,approach,0,2
571,quality,0,5
593,education,1,4
434,sister,0,3
687,education,1,3
179,sister,0,1
85,sister,1,1
629,rabbit,0,4
984,rabbit,1,2
96,physical,1,2
834,fire,0,2
12,station,1,2
687,summer,1,3
101,law,0,5
247,education,1,5
2,police,1,2
938,church,1,1
342,politics,1,3
383,politics,0,1
953,national,0,4
484,sister,0,1
538,sister,0,1
474,cat,1,4
644,station,1,5
426,station,1,1
989,rabbit,0,3
622,approach,0,3
229,airline,1,5
436,approach,1,4
369,station,1,2
630,national,0,5
528,education,1,2
877,sister,0,3
95,fire,1,3
284,national,0,5
781,airline,0,5
379,station,1,3
214,cat,1,1
815,education,1,3
659,fire,0,4
655,summer,0,2
719,station,0,1
277,church,0,5
709,hotel,0,5
39,fire,1,5
548,education,0,3
30,church,0,5
870,dog,1,1
349,station,0,3
961,law,0,3
950,education,1,1
728,rabbit,1,2
506,cat,1,3
148,cat,1,4
915,summer,1,2
789,approach,1,3
306,airline,0,4
658,quality,1,1
718,summer,1,3
184,quality,0,5
473,national,1,1
513,station,1,2
554,education,0,4
860,fire,0,3
899,fire,0,3
402,sister,1,4
500,dog,1,5
345,church,1,2
722,quality,1,2
698,summer,0,2
468,sister,0,4
482,rabbit,0,5
170,approach,1,5
827,dog,0,3
493,airline,1,5
141,church,1,5
193,church,0,3
989,hotel,0,2
63,politics,0,5
259,church,1,4
777,education,0,4
512,physical,0,5
608,church,0,2
219,fire,1,3
831,summer,0,1
786,police,0,4
291,fire,1,1
894,politics,1,5
745,cat,0,3
433,cat,0,1
226,sister,1,3
781,station,1,3
13,church,1,1
225,approach,1,3
836,summer,0,4
749,hotel,0,1
163,station,0,5
26,police,0,4
247,airline,1,2
706,quality,1,3
373,physical,1,5
899,police,0,1
26,church,0,1
612,cat,1,2
697,quality,0,3
514,police,0,2
311,sister,1,2
561,education,1,3
915,politics,1,3
291,sister,0,2
70,police,1,2
914,rabbit,1,4
988,law,0,2
418,sister,1,2
796,politics,0,1
919,airline,1,5
997,politics,0,2
58,airline,1,1
259,politics,0,1
428,station,1,5
90,hotel,0,5
490,dog,0,3
254,rabbit,0,4
945,approach,0,4
262,education,1,2
133,church,0,3
690,hotel,0,1
966,summer,0,3
117,summer,0,1
580,station,1,2
756,hotel,1,2
47,summer,0,2
42,cat,0,4
763,dog,0,1
607,politics,0,4
274,politics,0,2
722,airline,1,5
618,politics,0,4
683,church,1,5
78,sister,0,3
60,cat,0,5
980,politics,1,5
975,station,1,4
200,church,0,5
909,approach,1,4
546,national,0,1
946,rabbit,1,3
753,law,0,4
287,church,1,5
88,rabbit,0,1
752,cat,1,3
876,dog,0,3
504,education,0,1
295,quality,1,1
745,cat,1,4
185,cat,0,1
78,physical,0,2
589,education,0,5
796,politics,0,4
4,hotel,1,3
710,summer,1,1
536,rabbit,0,3
397,politics,1,2
125,fire,0,2
282,sister,1,4
588,police,0,4
423,cat,0,2
932,cat,0,3
99,cat,1,5
672,politics,1,4
36,sister,1,1
69,hotel,0,2
967,approach,0,4
569,sister,1,3
988,rabbit,1,1
426,police,1,3
339,cat,0,4
29,station,0,4
907,quality,1,5
24,national,1,5
486,sister,0,1
618,education,1,1
789,physical,1,4
187,summer,1,2
486,politics,0,1
812,education,1,3
23,airline,0,4
546,quality,0,5
242,hotel,0,4
875,law,0,4
711,education,0,2
21,quality,1,4
212,summer,1,1
180,airline,0,3
614,church,1,5
775,hotel,0,2
965,church,1,2
414,national,0,1
143,approach,1,4
784,cat,1,4
525,rabbit,1,5
613,quality,0,2
551,sister,0,3
913,rabbit,0,2
32,education,0,4
719,station,0,4
339,station,1,3
625,fire,0,2
527,dog,1,2
71,hotel,1,5
704,education,1,4
869,national,1,1
347,cat,1,4
138,rabbit,1,3
465,law,1,4
681,station,1,4
796,physical,0,5
370,education,0,3
389,fire,1,5
101,national,1,3
154,fire,1,5
94,station,0,1
360,airline,0,5
826,politics,1,2
972,hotel,1,1
417,approach,0,2
400,politics,0,2
831,summer,0,5
933,cat,1,2
372,sister,0,5
501,police,1,5
821,law,0,1
122,fire,1,3
404,physical,0,4
6,education,0,4
779,national,1,2
474,politics,1,2
462,dog,0,2
37,rabbit,0,2
30,fire,1,1
733,quality,1,2
583,cat,1,2
182,sister,0,1
323,national,0,3
684,cat,0,2
409,summer,0,3
488,summer,0,4
819,national,0,5
887,physical,0,4
899,national,0,5
468,physical,1,2
674,summer,1,1
389,fire,0,2
617,dog,1,4
262,hotel,1,4
491,rabbit,1,4
506,station,1,5
164,politics,1,5
610,summer,1,2
591,cat,0,5
772,fire,0,4
239,police,0,4
927,law,1,5
483,physical,0,3
873,approach,1,4
235,cat,1,2
891,quality,0,2
212,rabbit,0,3
468,summer,1,2
722,police,0,3
925,police,0,3
234,hotel,1,5
704,airline,0,3
170,physical,0,5
331,station,1,5
175,physical,0,4
648,church,0,2
658,dog,1,3
43,church,0,2
76,physical,1,5
799,station,1,2
643,fire,1,5
525,dog,0,4
278,physical,1,1
824,cat,0,4
286,physical,1,1
604,physical,0,3
521,fire,1,1
488,cat,1,5
530,law,1,4
437,police,1,3
522,church,1,5
497,quality,0,3
890,quality,0,1
334,quality,1,5
292,sister,1,4
515,politics,0,5
127,law,1,3
173,education,0,4
514,church,1,5
366,approach,0,1
123,fire,0,3
4,national,0,5
429,church,1,4
714,cat,0,3
17,summer,0,2
748,law,1,4
711,politics,1,3
231,national,0,4
87,fire,0,3
348,church,1,1
130,approach,1,4
464,national,0,3
789,national,0,2
425,fire,0,4
575,airline,0,3
175,police,1,4
800,national,0,5
703,law,1,5
457,police,1,2
434,national,0,5
619,cat,1,5
418,summer,1,5
801,airline,1,1
561,hotel,1,1
844,education,1,3
500,police,1,5
807,physical,0,2
520,police,0,3
89,police,1,3
643,airline,1,3
220,hotel,0,1
601,station,1,5
655,approach,1,1
22,sister,1,1
508,politics,1,1
294,politics,1,1
384,politics,0,3
408,physical,1,1
749,law,1,5
643,dog,0,4
862,politics,0,5
554,rabbit,0,4
391,airline,1,2
987,law,1,2
688,station,0,4
45,law,1,1
547,summer,1,4
490,quality,1,2
860,quality,1,5
196,airline,1,1
225,cat,1,4
552,summer,0,1
92,church,1,1
469,politics,1,1
347,quality,1,4
953,dog,0,2
794,dog,0,1
874,hotel,0,4
104,sister,0,2
6,station,0,5
966,physical,1,4
234,rabbit,0,5
744,fire,1,2
435,church,1,4
823,station,0,1
474,national,0,1
98,politics,1,1
32,sister,1,3
438,national,0,5
66,sister,0,5
438,quality,1,1
336,cat,0,4
623,rabbit,1,3
414,sister,1,5
442,station,0,2
216,approach,0,3
572,station,1,5
557,politics,0,3
665,politics,0,1
990,cat,0,1
667,politics,1,2
697,sister,0,4
97,summer,0,5
23,rabbit,1,1
568,dog,1,1
289,police,0,1
3,national,1,1
145,fire,0,4
335,physical,0,3
779,station,0,2
703,politics,1,5
377,police,0,4
980,rabbit,0,5
504,rabbit,0,3
852,hotel,0,3
502,physical,0,3
579,rabbit,1,4
806,church,0,2
712,hotel,1,2
148,cat,1,2
698,summer,0,3
857,cat,0,3
463,law,0,4
472,fire,1,1
627,law,0,2
677,approach,1,1
701,hotel,0,4
458,national,0,3
385,cat,0,2
162,education,1,1
46,summer,0,3
626,approach,1,2
395,national,1,5
612,physical,1,4
327,fire,0,3
126,fire,1,3
614,rabbit,0,4
366,law,1,2
187,law,0,5
628,sister,1,3
893,hotel,1,3
944,airline,0,3
975,police,1,1
498,church,0,2
202,national,1,3
886,education,1,5
470,station,0,2
624,fire,0,5
967,station,0,3
651,dog,1,2
608,national,0,2
670,sister,1,4
246,fire,0,3
122,summer,0,3
966,church,1,3
936,police,0,3
296,law,0,1
982,education,0,2
954,cat,1,5
66,dog,1,3
851,education,0,2
848,church,1,1
901,airline,0,2
319,physical,1,5
762,cat,0,4
615,national,0,3
883,summer,0,3
88,hotel,0,2
521,police,0,5
196,fire,0,4
696,police,1,5
236,cat,1,3
462,quality,0,1
309,station,0,5
473,quality,1,1
499,physical,0,4
196,approach,0,5
8,summer,0,1
692,police,0,5
473,politics,1,4
25,station,1,2
746,quality,1,1
409,hotel,0,1
941,approach,0,4
978,politics,1,1
655,sister,1,3
514,summer,0,4
545,cat,1,2
788,education,1,1
390,national,0,3
22,church,0,3
715,hotel,1,1
482,cat,0,2
21,hotel,0,5
449,station,1,5
255,cat,0,1
473,fire,1,3
451,summer,0,4
31,national,0,1
62,law,1,2
911,police,0,5
515,church,0,5
951,physical,0,1
516,rabbit,1,4
849,station,0,3
339,summer,1,2
620,politics,1,3
778,quality,1,2
448,hotel,1,3
519,law,1,5
556,physical,1,5
994,law,1,1
324,police,1,4
14,hotel,0,4
533,station,0,2
444,law,1,3
229,approach,1,1
645,station,0,1
962,national,0,3
384,police,0,2
561,church,1,4
293,quality,1,2
991,station,0,3
338,cat,0,3
894,summer,0,4
238,quality,1,4
553,police,1,3
129,station,0,5
576,church,0,3
499,law,1,2
690,quality,0,3
74,rabbit,1,4
57,approach,1,5
648,quality,0,5
446,quality,1,4
523,summer,0,4
63,dog,1,3
130,rabbit,0,4
963,politics,1,5
766,dog,0,5
915,approach,0,5
725,dog,1,4
458,quality,0,2
691,hotel,1,4
657,law,0,4
348,summer,0,5
532,hotel,0,2
253,sister,1,1
261,approach,0,1
316,politics,1,1
151,sister,1,5
193,rabbit,0,5
550,education,0,1
192,sister,1,5
628,education,1,3
465,education,0,2
49,sister,0,2
388,fire,0,5
917,national,1,5
684,fire,0,2
807,cat,0,2
326,station,0,2
306,fire,0,1
698,national,0,5
872,police,0,3
893,quality,1,1
63,sister,1,5
96,physical,1,2
447,rabbit,1,1
402,summer,1,2
447,education,0,1
239,law,1,1
106,law,1,5
897,airline,1,1
308,airline,0,3
675,fire,1,2
398,summer,1,5
446,airline,0,3
509,physical,1,4
625,cat,0,4
88,hotel,0,4
492,national,0,3
779,law,1,2
554,summer,0,3
658,hotel,1,1
900,hotel,0,5
158,church,0,4
51,law,1,2
549,national,0,5
970,approach,0,1
933,physical,1,3
82,airline,0,5
820,fire,0,2
176,quality,0,3
367,physical,0,2
499,education,1,4
84,law,0,2
697,station,0,3
853,rabbit,0,1
360,station,1,4
806,police,1,3
543,station,0,3
765,education,0,2
885,approach,0,3
576,hotel,0,2
242,cat,0,3
248,education,1,2
781,politics,1,2
529,approach,0,1
275,summer,0,3
593,education,1,3
112,quality,0,4
958,politics,0,3
294,station,0,5
108,politics,1,3
810,hotel,1,2
51,sister,1,4
50,hotel,0,2
251,approach,0,2
946,police,1,1
544,police,1,5
160,physical,0,2
608,approach,0,1
56,station,1,5
787,summer,1,4
44,politics,1,2
211,church,0,1
657,summer,1,4
254,fire,0,5
627,cat,1,5
367,summer,1,2
781,law,0,4
209,sister,1,5
485,fire,0,2
53,sister,0,5
184,church,0,3
334,airline,1,3
985,fire,1,3
773,fire,0,2
855,police,0,5
287,cat,0,3
494,police,1,2
474,station,1,5
478,law,0,3
789,approach,1,1
670,church,1,5
908,station,1,4
857,sister,0,3
610,politics,0,2
280,cat,1,4
131,airline,1,1
508,national,1,2
532,national,1,2
429,summer,1,4
962,airline,1,4
904,approach,1,2
264,dog,0,4
33,airline,1,1
31,politics,1,4
818,physical,0,5
394,law,1,3
46,politics,1,3
834,national,0,1
389,airline,1,2
229,quality,0,5
680,physical,0,3
787,fire,0,4
828,fire,1,5
380,law,1,4
718,fire,0,3
26,sister,0,1
883,summer,1,2
967,rabbit,1,1
555,education,1,2
601,rabbit,0,1
51,quality,0,4
495,rabbit,0,4
866,police,0,2
368,dog,0,4
252,national,1,1
613,sister,0,5
70,politics,0,5
238,education,0,1
172,physical,1,2
718,approach,1,1
244,physical,1,1
504,national,1,2
104,sister,1,4
56,dog,1,1
515,politics,0,4
781,politics,1,3
274,dog,1,5
684,national,0,2
856,fire,0,3
377,station,0,4
220,cat,1,5
127,station,1,2
317,hotel,0,3
698,education,1,5
269,fire,0,1
434,airline,0,5
624,cat,0,3
890,physical,1,3
643,hotel,1,5
430,politics,1,2
479,summer,0,3
602,rabbit,0,3
901,cat,1,3
875,quality,0,2
422,quality,1,4
456,sister,1,4
606,physical,0,5
82,church,0,5
